Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,author,copyright_holder
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Map.scala,file,Map.scala,Map,.scala,14162,2018-08-28,80eef71b0690b1958a295f523b9c595fee86a638,0a4791d7bc513eef06d52deafe440ec5,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/MapView.scala,file,MapView.scala,MapView,.scala,3238,2018-08-28,2e174b4edcdba2a4fd65d1bbc96298a23ad3ce6a,6c2e3f37026e1787903d5141650d29e9,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/package.scala,file,package.scala,package,.scala,3057,2018-08-28,b0b56451284a814ce65d7b6762af1e0a91cfc211,f31f5e8a513d1f6d55f497d1587bbb93,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Searching.scala,file,Searching.scala,Searching,.scala,1384,2018-08-28,3de3c646eba482d58485e54461b649198ce4adde,bc9f45dd480faaa3db1115f8c1874cb1,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Searching.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Seq.scala,file,Seq.scala,Seq,.scala,42774,2018-08-28,46eea868ba7827b92751c1dba8bcdee40e22f259,d19efd3918e7ca22e63e58a25de3b716,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Seq.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,941,"paulp, Rex Kerr",
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Seq.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,1030,Rex Kerr,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Seq.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070,1070,"paulp, Rex Kerr",
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/SeqView.scala,file,SeqView.scala,SeqView,.scala,3212,2018-08-28,464e768755ee59649c2a745a23520273ac8240fa,ca95de5799f27bdccaa3d4a3ee98bd23,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/Set.scala,file,Set.scala,Set,.scala,7178,2018-08-28,d4c6d3bc3e14e74aad3a47e2746f0582fc508c87,13a4a012003db35633764480c1a2698e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/SortedMap.scala,file,SortedMap.scala,SortedMap,.scala,9453,2018-08-28,68a6cefa20ba1b9b11a47769ebe1cc62e652e817,ea4454015e26758e9628f5927d3b98ef,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/SortedOps.scala,file,SortedOps.scala,SortedOps,.scala,2850,2018-08-28,172416ac774ea46d8714a07a852ecf1ecb340037,128daf4031d71379c7ea3f8cc9adf90a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/SortedSet.scala,file,SortedSet.scala,SortedSet,.scala,7546,2018-08-28,de2c894aa60848c827dc6e00b4d7dab2c137129c,bfbca24dbf09c023460b23f1d5967010,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedIterableOps.scala,file,StrictOptimizedIterableOps.scala,StrictOptimizedIterableOps,.scala,7695,2018-08-28,e732236087b1cb7016d80c3ef6e614af7b835990,93753a77240fe15e23c7e6b70082597f,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedMapOps.scala,file,StrictOptimizedMapOps.scala,StrictOptimizedMapOps,.scala,984,2018-08-28,fa4f2bff59607fc5c925f4af528c4dc77483d8a5,e6f4984083ce85fc53e9075af455e37c,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedSeqOps.scala,file,StrictOptimizedSeqOps.scala,StrictOptimizedSeqOps,.scala,1559,2018-08-28,116615a3eefc999f09079007953982a971284492,9d339733dada31565ce5946c23008840,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedSetOps.scala,file,StrictOptimizedSetOps.scala,StrictOptimizedSetOps,.scala,464,2018-08-28,048f599b80bad12e701e0c1f0ff009f575c6a6a9,122e22ae74212aabddbc62f15048ff18,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedSortedMapOps.scala,file,StrictOptimizedSortedMapOps.scala,StrictOptimizedSortedMapOps,.scala,1271,2018-08-28,7d4cfc51e92aa4924f79696d419c7cfb9ad4ddf6,03eb9c66ae9d68bc1f5ef354ea8ea0b9,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StrictOptimizedSortedSetOps.scala,file,StrictOptimizedSortedSetOps.scala,StrictOptimizedSortedSetOps,.scala,1328,2018-08-28,d5c648f6553243c031b04a86522c2d55a63a3c11,3c17f27b871b1456b8f8b96a75b8a1c0,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StringOps.scala,file,StringOps.scala,StringOps,.scala,57102,2018-08-28,087783beee5b28778931c8b9c7c4e031d9685fae,ed0382e68d5f55f5dfeb43fb107df5ba,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/StringParsers.scala,file,StringParsers.scala,StringParsers,.scala,10736,2018-08-28,ec7e3217b341369e47aa3a36209ffccc071fcb1f,764107a82bb4aa42cc89f28f40ebfc6a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/View.scala,file,View.scala,View,.scala,17223,2018-08-28,83d4cfc163b7895b4d157891b9e60a75dc64c8ac,2946490b103eb5f8275f19e21934a7f1,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/WithFilter.scala,file,WithFilter.scala,WithFilter,.scala,2362,2018-08-28,3383deeec1724ce3a13c932a4068babe5a667c32,29951dc1489198af8766c99f9b367f2b,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/,directory,concurrent,concurrent,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,7,0,47224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/BasicNode.java,file,BasicNode.java,BasicNode,.java,672,2018-08-28,4875cb0f83f9c76e2423f775d8668de9e9bac323,1e20e1faaf899e13147c2c71dc425000,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/BasicNode.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/CNodeBase.java,file,CNodeBase.java,CNodeBase,.java,1214,2018-08-28,09179bccea0fb434fc7541d89efdf458e71a2d3d,664020cf3e0f97c13439eafd832e61e1,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/CNodeBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/Gen.java,file,Gen.java,Gen,.java,583,2018-08-28,249c99a6afee2d3d150bce5ea4c0e5cc632a6963,359dd269676ba6f73d0c937b6dec8e56,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/Gen.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/INodeBase.java,file,INodeBase.java,INodeBase,.java,1267,2018-08-28,9790b139e7eb2f2d2adab76538b2727f02e0fec7,45d92f93bb1303578597326b126eac69,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/INodeBase.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/MainNode.java,file,MainNode.java,MainNode,.java,1643,2018-08-28,4c6a59d5b7be89873ea870c378cad160a4786874,65653c4cead02ad816286a9937ed8370,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/MainNode.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/Map.scala,file,Map.scala,Map,.scala,3674,2018-08-28,ce88d2767f0f681c05ab42e76ae1f510506dd232,2a03b65ae3addcd8ae3662152518b9ce,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/Map.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2010-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/TrieMap.scala,file,TrieMap.scala,TrieMap,.scala,38171,2018-08-28,7f7bb3d8d0a7f608bf1cfbf4bc0f90b54c3eb8bd,7b201ab4d1765389b25fb617374a62ae,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/TrieMap.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/concurrent/TrieMap.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,638,Aleksandar Prokopec,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/,directory,convert,convert,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,9,0,80158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/AsJavaConverters.scala,file,AsJavaConverters.scala,AsJavaConverters,.scala,11278,2018-08-28,aa41ca5521418e8ec96a734b684c93ba7823146f,a1bc332b3428c8bd11512cc0d99562ff,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/AsJavaConverters.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2016,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/AsScalaConverters.scala,file,AsScalaConverters.scala,AsScalaConverters,.scala,9058,2018-08-28,9e2a3eb44cbecf396e43c500165d15d8f1f66261,393150a226207d6ea1251ea305831864,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/AsScalaConverters.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2016,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/DecorateAsJava.scala,file,DecorateAsJava.scala,DecorateAsJava,.scala,4264,2018-08-28,1a633c9748668c88e2dcaa4711705f0a7334bb22,c132085c0a7149897e04a292fe2396ab,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/DecorateAsJava.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2016,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/DecorateAsScala.scala,file,DecorateAsScala.scala,DecorateAsScala,.scala,3668,2018-08-28,974cac388990158040a475555f2e97a69efceeb3,3b352e2c096c81809c5fab66dbf8985e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/DecorateAsScala.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2016,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/Decorators.scala,file,Decorators.scala,Decorators,.scala,1859,2018-08-28,f05543012dfdb8b1d82d383df77e787a8cdaa048,83cbcbd8ef76ce1036b9c68304d9c1ed,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/Decorators.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/ImplicitConversions.scala,file,ImplicitConversions.scala,ImplicitConversions,.scala,7495,2018-08-28,b69228dfb67447adeaae917f6eb13bbba2c82455,dd62b9f007dc94cfaf688f321d3d645a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/ImplicitConversions.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2016,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/WrapAsJava.scala,file,WrapAsJava.scala,WrapAsJava,.scala,12908,2018-08-28,dd4bac10454c05ba801cb36ef679f96b7cedb740,c49d9f7de1eea5da481b794d6f1bb09e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/WrapAsJava.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/WrapAsScala.scala,file,WrapAsScala.scala,WrapAsScala,.scala,10477,2018-08-28,68acc9aac950be8efef91f9e56e45892e176c3e9,1c658878878663266f85bd6b7daad39e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/WrapAsScala.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/Wrappers.scala,file,Wrappers.scala,Wrappers,.scala,19151,2018-08-28,fc8aebf3c6d8be17425df2b2dcd141da40412a50,42f4e7961065d2474bfa222b0be8fd14,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/convert/Wrappers.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/,directory,generic,generic,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,8,0,24482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/BitOperations.scala,file,BitOperations.scala,BitOperations,.scala,2385,2018-08-28,8abc308799aa0d6621294c334b177b9b9ea0071f,48e2de208156fe99d29063e8fe755f69,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/BitOperations.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/DefaultSerializationProxy.scala,file,DefaultSerializationProxy.scala,DefaultSerializationProxy,.scala,1925,2018-08-28,c595f5d5e3a95b22c9232db9cb37a408fd41b035,6aec303da91eb7df0eac34a8459cd67b,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsIterable.scala,file,IsIterable.scala,IsIterable,.scala,6798,2018-08-28,9e0e8a931e022b9e58c93e89f98e5849a4ff9463,07b3132b8d3debe7df419debadbc78e9,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsIterableOnce.scala,file,IsIterableOnce.scala,IsIterableOnce,.scala,2604,2018-08-28,da1bca12f5686c7d6564d61105b7e1547c6bdace,bd97ac286e6263b562d97e6e92729a6a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsIterableOnce.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsIterableOnce.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,Miles Sabin,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsIterableOnce.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,J. Suereth,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsMap.scala,file,IsMap.scala,IsMap,.scala,3710,2018-08-28,5fda4d0dec805ec0dfe0dc58d4dbb486f19cecd1,d20afac8641675af9bdbd87ef669565e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/IsSeq.scala,file,IsSeq.scala,IsSeq,.scala,4075,2018-08-28,510ed5e97d287215b008b509dbde9c7ed298d81c,d46dea5b09a7012990957b7188818ff2,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/package.scala,file,package.scala,package,.scala,864,2018-08-28,3387931200cbc458ddc6f2311dddbe1d10880e08,4e542e78a755c02280ee6e8964eb3d65,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/Subtractable.scala,file,Subtractable.scala,Subtractable,.scala,2121,2018-08-28,fe2e5971d5be04e73242fa868735546ec289380f,37875262cc5efc65c0b5ab1824fd2b76,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/generic/Subtractable.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/,directory,immutable,immutable,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,33,0,445468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ArraySeq.scala,file,ArraySeq.scala,ArraySeq,.scala,14143,2018-08-28,dda2bb0a2935bff2686e5c81795d7788a9b30a73,fc5cfa30a59a06c5ead2bb761e7e9574,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/BitSet.scala,file,BitSet.scala,BitSet,.scala,5797,2018-08-28,f140b32ee12082e0f78701244e9612cac2bc1b66,bd74f4ee3c13e1fa5c1f9a109a43463f,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampCommon.scala,file,ChampCommon.scala,ChampCommon,.scala,6236,2018-08-28,af1f679857302e31975394457442763667e94a67,0fd735aac38a7ffb21b3bdf6cc64bf95,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampCommon.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,Michael J. Steindorfer,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampCommon.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,157,Michael J. Steindorfer,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampHashMap.scala,file,ChampHashMap.scala,ChampHashMap,.scala,26338,2018-08-28,c8c58e014f1bff1b9146ab641db174a82e8eb473,2ee6620bd12122c0e40613977082fa3e,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampHashMap.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,Michael J. Steindorfer,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampHashSet.scala,file,ChampHashSet.scala,ChampHashSet,.scala,22430,2018-08-28,d79c409518b5b569266cb45eafade1614339019b,784548d5f56a02f9f98bf51658c50b8d,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/ChampHashSet.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,Michael J. Steindorfer,
/scala-library-2.13.0-M5-sources.jar-extract/scala/collection/immutable/IntMap.scala,file,IntMap.scala,IntMap,.scala,19685,2018-08-28,a909a913becfa50a64c30cdcd95a68c4228e8ee2,1668b6df5993d59ef8636a8d2b27b444,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
